yogurt,sausage,whole milk,semi-finished bread
salty snack,pastry,whole milk
bottled beer,pastry,curd
liquor,whole milk
butter milk,kitchen towels
soda,tropical fruit,beverages,hamburger meat,yogurt
onions,frozen vegetables,frozen meals
pip fruit,chocolate marshmallow
cat food,whole milk
rolls/buns,frozen meals,whole milk
yogurt,whole milk
whipped/sour cream,salty snack,sausage,oil,tropical fruit,other vegetables
frozen vegetables,tropical fruit
chicken,napkins,uht-milk
fruit/vegetable juice,liver loaf
pickled vegetables,soda
pastry,canned beer,tropical fruit
soda,cake bar
hygiene articles,cooking chocolate
pork,rolls/buns
yogurt,canned beer
pip fruit,shopping bags,tropical fruit
soda,whole milk
margarine,sausage
citrus fruit,white bread
dish cleaner,hamburger meat,pip fruit
citrus fruit,berries
specialty chocolate,whole milk
butter,berries
hamburger meat,other vegetables
oil,yogurt
cream cheese,newspapers
specialty chocolate,curd,soda,sugar,artif. sweetener
whole milk,tropical fruit
whole milk,soap,berries,tropical fruit
bottled water,whole milk
pasta,flower (seeds)
butter,pip fruit,soda
newspapers,yogurt
ham,tropical fruit
onions,soda,other vegetables
pastry,berries
pet care,citrus fruit
newspapers,frankfurter
flower (seeds),soda,berries
rolls/buns,shopping bags
cream cheese,popcorn,frozen fish
oil,tropical fruit
curd,berries
yogurt,tropical fruit
whipped/sour cream,other vegetables
red/blush wine,chewing gum,soda
frozen vegetables,butter,frankfurter,other vegetables
pork,pip fruit
sausage,detergent
soda,instant coffee
root vegetables,domestic eggs
rum,soap
frankfurter,tropical fruit
canned vegetables,long life bakery product
curd,shopping bags
canned fish,bottled water,bottled beer
frozen potato products,chocolate,napkins,pip fruit,sweet spreads,tropical fruit,seasonal products,candles
yogurt,sparkling wine
soda,bottled beer
whole milk,fruit/vegetable juice
root vegetables,newspapers
fruit/vegetable juice,long life bakery product
rolls/buns,cream cheese,chicken,dishes
root vegetables,pastry
liquor,other vegetables
rolls/buns,meat
newspapers,canned beer
uht-milk,pastry
uht-milk,salty snack,newspapers
pork,hygiene articles
cling film/bags,citrus fruit,hard cheese
herbs,whole milk,tropical fruit
rolls/buns,tropical fruit
bathroom cleaner,whole milk
coffee,soda
ham,whole milk
hard cheese,soda,chocolate marshmallow
whipped/sour cream,hygiene articles
rolls/buns,photo/film
yogurt,bottled beer
whipped/sour cream,canned vegetables,tropical fruit
beverages,frozen meals,root vegetables
brown bread,butter milk,canned beer,baking powder,uht-milk,long life bakery product,butter
whipped/sour cream,sliced cheese,canned beer
frankfurter,curd,specialty cheese
rolls/buns,bottled water
sausage,tropical fruit
rolls/buns,other vegetables
newspapers,whole milk
pork,whole milk
soda,bottled beer
cream cheese,dessert
dishes,pastry,waffles
sugar,cereals
waffles,tropical fruit
dishes,other vegetables
whole milk,shopping bags
salty snack,canned beer
rolls/buns
soda,other vegetables
finished products,pork,citrus fruit,misc. beverages
pip fruit,other vegetables
beef,berries
spices,soda
bottled beer,hamburger meat,sweet spreads,curd
house keeping products,bottled water,soda
fruit/vegetable juice
soft cheese,rolls/buns,detergent
soda,other vegetables
pastry,soda
salty snack,chocolate
frozen meals,other vegetables
citrus fruit,sliced cheese,whole milk,shopping bags
rolls/buns,sliced cheese
candy,whole milk
pork,liquor,photo/film
cream cheese,hamburger meat
root vegetables,soda
frankfurter,shopping bags
bottled water,pastry,bottled beer,liver loaf
whole milk,beef,soda,other vegetables
other vegetables,berries
whipped/sour cream,bottled beer
whipped/sour cream,yogurt,napkins,other vegetables
soda,tropical fruit
frozen vegetables,sausage
white wine,ice cream
fish,fruit/vegetable juice
chocolate,meat spreads
rolls/buns,long life bakery product
ham,yogurt
spices,cat food,seasonal products
soda,bottled beer,shopping bags
yogurt,canned beer
chicken,soda,whole milk
pastry,pip fruit,soda,jam
whipped/sour cream,organic sausage,sausage,chicken,butter milk,tropical fruit,other vegetables
tea,bottled water,frozen vegetables,cat food,curd
rolls/buns,coffee
whipped/sour cream,margarine,white bread,uht-milk,other vegetables
roll products,other vegetables
bottled water,semi-finished bread,tropical fruit
cocoa drinks,sausage
dessert,soda
beverages,red/blush wine
ice cream,whole milk
rolls/buns,pastry
whipped/sour cream,whole milk
white wine,frozen vegetables,yogurt,other vegetables
other vegetables,berries
waffles,chocolate
citrus fruit,tropical fruit
pork,long life bakery product
skin care,whole milk
margarine,root vegetables,ice cream
whipped/sour cream,condensed milk,berries
finished products,rolls/buns
brown bread,dish cleaner
herbs,waffles,dessert
yogurt,other vegetables
rolls/buns,sweet spreads,other vegetables
specialty bar,roll products
butter milk,uht-milk,frozen vegetables,other vegetables,fruit/vegetable juice,candy
rolls/buns,root vegetables,bottled beer
specialty bar,newspapers,white bread,canned beer
citrus fruit,yogurt
citrus fruit,whole milk
canned beer
brown bread,ham,whole milk
chicken,root vegetables,rolls/buns,whole milk
root vegetables,grapes
yogurt,pip fruit,frankfurter
bottled water,whole milk
brown bread,uht-milk
pot plants,whole milk
newspapers,sausage
root vegetables,canned fish
rolls/buns,whole milk
curd,whole milk
chocolate,soda
coffee,mayonnaise,other vegetables,dish cleaner,citrus fruit,hamburger meat,newspapers
margarine,beverages,hamburger meat
pip fruit,beef,white wine
yogurt
frozen vegetables,coffee,pot plants
rolls/buns,root vegetables
root vegetables,coffee
root vegetables,pastry,soda,whole milk
beef,frozen meals,coffee,canned beer
dessert,napkins
pork,fruit/vegetable juice
zwieback,canned beer,dishes,cat food,sliced cheese
pip fruit,candy
coffee,rice
rolls/buns,root vegetables,pastry,other vegetables
rolls/buns,sugar,spread cheese,misc. beverages,uht-milk,root vegetables
frozen vegetables,fruit/vegetable juice
yogurt,whole milk
pork,whole milk
spread cheese,hamburger meat
soda,shopping bags
chicken,liquor
flour,other vegetables
chicken,root vegetables
uht-milk,processed cheese
other vegetables,tropical fruit
pork,citrus fruit
white bread,soups,other vegetables
beverages,dessert
beverages,ham
liquor,whole milk,tropical fruit
root vegetables,soda
margarine,chocolate,napkins,frozen meals,beef,butter
rolls/buns,beef
salt,rolls/buns,yogurt,whole milk
soda,other vegetables
soda,napkins,shopping bags
soda,whole milk
rolls/buns,frankfurter
rolls/buns,whole milk
mustard,sausage
chicken,citrus fruit,bottled water,rolls/buns
brown bread,pip fruit
pastry,other vegetables
sweet spreads,frozen fish
whipped/sour cream,whole milk
other vegetables,whole milk
brown bread,frankfurter
rolls/buns,root vegetables,shopping bags
cream cheese,photo/film,soda
newspapers,frozen dessert,tropical fruit
domestic eggs,whole milk
uht-milk,tropical fruit
bottled beer,semi-finished bread
rolls/buns,root vegetables,domestic eggs,ice cream
ice cream,pork,soda,other vegetables
yogurt,white bread,canned beer
pork,sliced cheese
cream cheese,toilet cleaner
pork,soda
pastry,yogurt,soda,bottled water
dog food,domestic eggs,bottled water,meat,whole milk,other vegetables,root vegetables
white wine,specialty cheese
bottled beer,tropical fruit
yogurt,curd
bottled water,rum,other vegetables
soap,berries
flower (seeds),bottled water
dishes,soda
cream cheese,oil,sausage
other vegetables,shopping bags
butter,canned beer
uht-milk,ham
onions,whole milk,meat
dish cleaner,waffles
pip fruit,soda,whole milk,tropical fruit
rolls/buns,soups,uht-milk,other vegetables,bottled beer,yogurt,frankfurter
domestic eggs,newspapers
pip fruit,frozen meals
pasta,soda
waffles,cling film/bags
chocolate,coffee,sugar
margarine,whole milk
root vegetables,onions
dessert,sausage
brown bread,whipped/sour cream
spread cheese,white bread
pastry,whole milk
domestic eggs,chocolate,packaged fruit/vegetables,specialty bar,cream cheese
brown bread,misc. beverages
margarine,salty snack,soda,other vegetables
pork,semi-finished bread
soda,bottled beer
domestic eggs,canned beer
sausage,soda,coffee,chewing gum,pastry,root vegetables,hamburger meat,frankfurter
uht-milk,rolls/buns
brown bread,soda
cat food,yogurt,frankfurter
beverages,other vegetables
herbs,sauces
cling film/bags,canned fish
root vegetables,shopping bags
rolls/buns,long life bakery product,canned beer
citrus fruit,whole milk,specialty cheese
margarine,dessert
citrus fruit,white bread
dish cleaner,hamburger meat
whipped/sour cream,whole milk
yogurt,sausage,tidbits
bottled water,whole milk
soda
white wine,specialty fat,other vegetables
yogurt,sausage
whipped/sour cream,canned beer
yogurt,dessert
whole milk,other vegetables
whipped/sour cream,margarine,sausage,snack products,butter
beef,citrus fruit
frozen potato products,yogurt
frankfurter,other vegetables,sugar
flour,napkins,whole milk
chocolate,sausage,whole milk,frozen vegetables,root vegetables
curd cheese,sausage
chicken,whole milk,snack products
specialty chocolate,canned beer,frozen vegetables,root vegetables,frozen fish
hygiene articles,yogurt,grapes
beef,fruit/vegetable juice
other vegetables,whole milk
dish cleaner,coffee
specialty chocolate,frozen dessert
frankfurter,packaged fruit/vegetables
soda,shopping bags
waffles,ketchup,candy
beef,soda
uht-milk,whole milk
beef,tropical fruit
frozen potato products,sausage
yogurt,napkins
beef,root vegetables
chocolate,ice cream,seasonal products
yogurt,other vegetables
frankfurter,soda
rolls/buns,kitchen towels
margarine,sausage
mayonnaise,soda,whole milk
onions,coffee
frozen fish,whole milk
yogurt,packaged fruit/vegetables
canned fish,coffee
yogurt,other vegetables,instant coffee
whole milk,curd
newspapers,fruit/vegetable juice
misc. beverages,pot plants,whole milk
dishes,oil
rolls/buns,tropical fruit
whipped/sour cream,domestic eggs,sausage,whole milk
hygiene articles,other vegetables,tropical fruit
herbs,artif. sweetener
finished products,yogurt
pork,onions,rolls/buns,vinegar
herbs,chocolate,vinegar,cleaner
root vegetables,dessert,other vegetables
pastry,napkins
bottled water,frozen chicken
pip fruit,other vegetables
brown bread,whole milk
soft cheese,tropical fruit
hard cheese,sugar
whipped/sour cream,beef,frankfurter,curd
rolls/buns,tropical fruit,root vegetables,yogurt,candy
rolls/buns,specialty chocolate,yogurt,misc. beverages
fruit/vegetable juice,margarine,white bread
domestic eggs,other vegetables
chicken,curd
rolls/buns,chocolate
yogurt,tropical fruit
sausage,soda
semi-finished bread,tropical fruit
newspapers,butter milk
red/blush wine,whole milk
pork,beef
dishes,dessert
misc. beverages,sausage,bottled beer
rolls/buns,soda
nuts/prunes,vinegar
root vegetables,other vegetables
beef,newspapers
root vegetables,chocolate
onions,dessert
coffee,grapes
whipped/sour cream,pickled vegetables,pastry
yogurt,canned beer
hamburger meat,chocolate marshmallow,other vegetables
rum,sausage,house keeping products,root vegetables,hamburger meat
root vegetables,detergent,whole milk
specialty bar,organic sausage,yogurt,whole milk
zwieback,soda
hamburger meat,baking powder,packaged fruit/vegetables
pickled vegetables,other vegetables
dessert,sausage
other vegetables,meat
butter,whole milk
cat food,processed cheese,frozen meals,fruit/vegetable juice
yogurt,tropical fruit
margarine,whole milk
citrus fruit,whole milk
herbs,canned beer
prosecco,chocolate,roll products,sausage
waffles,beef
ham,frozen meals
cat food,sparkling wine,tropical fruit
hard cheese,cream cheese,bottled water,onions
root vegetables,hamburger meat,fruit/vegetable juice
rolls/buns,domestic eggs
cat food,newspapers
rolls/buns,cat food,soda,other vegetables
cream cheese,soda
whole milk,canned beer
pork,whole milk
hygiene articles,napkins
dishes,dessert
margarine,root vegetables
citrus fruit,bottled water,butter,whole milk
white bread,bottled beer
soda
whipped/sour cream,hygiene articles,white bread,berries,other vegetables,root vegetables
newspapers,soda
chocolate,shopping bags
whole milk,shopping bags
dog food,root vegetables
whole milk,canned beer
soda,canned beer
yogurt,bottled beer
sausage,frankfurter
frozen vegetables,spread cheese,yogurt
frozen vegetables,frankfurter
pork,other vegetables
specialty bar,citrus fruit,chocolate,yogurt
pip fruit,sausage
bottled water,baking powder,other vegetables
tea,light bulbs
uht-milk,butter,soda
processed cheese,pastry,whole milk
chewing gum,frozen dessert,other vegetables
soda,napkins
rolls/buns,soda
soft cheese,chicken,nut snack,whole milk,spices,condensed milk,newspapers,yogurt
brown bread,bottled water,shopping bags
brown bread,citrus fruit
root vegetables,frozen dessert,misc. beverages
domestic eggs,whole milk
root vegetables,semi-finished bread
brown bread,beef
salty snack,other vegetables,shopping bags
misc. beverages,packaged fruit/vegetables
domestic eggs,white bread
grapes,berries
rolls/buns,flour,soda,chewing gum
pork,domestic eggs,white bread
yogurt,canned beer
frozen fish,specialty cheese
rolls/buns,misc. beverages,frozen vegetables,root vegetables
whole milk,shopping bags
domestic eggs,berries
brown bread,curd
rolls/buns,margarine,tidbits
whole milk,meat
hard cheese,bottled beer
root vegetables,tropical fruit
white bread,whole milk
ice cream,long life bakery product
onions,coffee,whole milk,canned beer
candy,tropical fruit
frozen meals,whole milk
rolls/buns,canned beer
yogurt,chewing gum,whole milk
abrasive cleaner,yogurt,whole milk
cream cheese,cleaner
rolls/buns,seasonal products
soda
yogurt,dessert,shopping bags
pork,dessert
cat food,other vegetables
curd,other vegetables
oil,soda
salty snack,napkins,bottled beer
processed cheese,brandy
whipped/sour cream,bottled beer
rolls/buns,hamburger meat
sliced cheese,butter
rolls/buns,white bread
white wine,yogurt,sausage,coffee
salty snack,frozen fish
fruit/vegetable juice,sausage,bottled beer,tropical fruit
pip fruit,soda
specialty bar,uht-milk,ice cream
fruit/vegetable juice,whole milk,bottled beer
yogurt,sausage,whole milk
rolls/buns,beef
citrus fruit,ham
fruit/vegetable juice,rolls/buns,berries
brown bread,pastry
beef,oil,sausage,candles
sausage,shopping bags
spices,butter
ice cream,other vegetables
dog food,coffee,chewing gum
rolls/buns,whole milk
frozen potato products,pastry
ham,newspapers,root vegetables,other vegetables
whipped/sour cream,hard cheese
whole milk,shopping bags
uht-milk,cream cheese
beef,frozen vegetables,white bread
beverages,whole milk
rolls/buns,chicken
frozen potato products,chocolate marshmallow
soft cheese,dishes,pip fruit
beef,bottled water,other vegetables
rolls/buns,semi-finished bread
bottled water,grapes
brown bread,soda
ice cream,soda,shopping bags
ham,napkins,rice
cream cheese,soda
domestic eggs,whole milk,butter milk
cream cheese,pastry
dog food,potato products,white bread
brown bread,frozen vegetables,frozen meals,whole milk
rolls/buns
yogurt,whole milk
spread cheese,tropical fruit
hamburger meat,chewing gum,curd
